synLabel,vesLabel,OG_Ves_X,OG_Ves_Y,OG_Ves_Z,Ves_X,Ves_Y,Ves_Z,Syn_X,Syn_Y,Syn_Z,VectorAngle,Intersect,IOU,IOS
398,1228,1.4326493783300975e-05,1.1223705314478138e-05,1.3633960236347775e-06,1.4447667581407586e-05,1.1226808965147939e-05,1.3656334374445578e-06,1.423723051630077e-05,1.126065671996912e-05,9.142906947090523e-07,13.736687380666403,14874,0.13934272652327062,1.0
399,1218,1.7351145288557746e-05,9.818470061873086e-06,4.180301971246081e-06,1.734857687551994e-05,9.817226327868411e-06,4.1888540636136895e-06,1.732384134811582e-05,9.834690899879206e-06,3.7360701981015154e-06,0.40750005375379944,30170,0.26018265391481327,0.9981142687001687
400,1069,1.0697766811063047e-05,8.003354651009431e-06,5.570579787672614e-06,1.0674172699509654e-05,8.015633284230717e-06,5.503800593942287e-06,1.07391406345414e-05,7.981597264006268e-06,5.265194431558484e-06,8.383771086990325,49523,0.48015784523797983,0.8780673758865248
401,799,1.0068485607916955e-05,1.2108206192351645e-05,2.9923027113909484e-06,1.005319109026459e-05,1.2054691069351975e-05,2.999807747983141e-06,1.0080441370519111e-05,1.2081028216925915e-05,2.878000941564096e-06,26.065392857250917,84115,0.5864574109838318,0.6712338605423177
402,1166,1.0156980806641513e-05,1.049806587616331e-05,4.669441523219575e-06,1.0242849384667352e-05,1.0607344393065432e-05,4.638109203369822e-06,1.0098427537741372e-05,1.0519726401980733e-05,4.286009698262205e-06,21.073427020731316,41541,0.37206448723690105,0.989377664515207
403,1261,1.3762313756160438e-05,1.2588174740812974e-05,2.4592449676674732e-06,1.4113264114712365e-05,1.1834188171633286e-05,1.9490651084197452e-06,1.3684120403922861e-05,1.2708738267974695e-05,1.64491950727097e-06,62.729263288324766,5574,0.060271839621111364,0.9891748003549246
404,1169,1.184445500257425e-05,6.70362169330474e-06,5.7843728882289724e-06,1.2012667411909206e-05,6.41007613921829e-06,5.632805596178514e-06,1.187241787192761e-05,6.771638936697855e-06,5.245546844889759e-06,39.69402772139185,25874,0.28226695030818744,0.9527561954560518
405,901,1.563210753374733e-05,1.3683620181836886e-05,3.154442083541653e-06,1.566668834129814e-05,1.3639313692692667e-05,3.1585228725816705e-06,1.5597938727296423e-05,1.3674710316990968e-05,2.9238526622066274e-06,13.067070267209576,74073,0.6412413972211402,0.7754873426998052
406,800,1.1763230759243015e-05,1.095696688935277e-05,1.4923379012543592e-06,1.1805430403910577e-05,1.0971208212140482e-05,1.4815868212281202e-06,1.1767981050070375e-05,1.0944858786388068e-05,1.3241075293990434e-06,15.745897278787677,68734,0.49238505952977923,0.6741337204170303
407,1199,1.144921679951949e-05,7.936501106087235e-06,8.873860679159407e-06,1.1524577530508395e-05,8.201741593438783e-06,8.625308964838041e-06,1.1397012258385075e-05,7.937237114674645e-06,8.413687282882165e-06,51.72159756702686,16089,0.17412714560921233,0.9843377179565617
408,970,1.4552506399923004e-05,1.1961055406572996e-05,1.044855650889076e-06,1.4264074707170948e-05,1.1740956779249245e-05,8.692286428413354e-07,1.4501921214105096e-05,1.201118675453472e-05,4.6802119868516456e-07,41.966979229411486,16433,0.19725359805063078,0.5272225608777953
409,1247,8.946028174250387e-06,1.3982092241349164e-05,8.367489044758258e-06,9.094555480260169e-06,1.3789401236863341e-05,8.453611371805891e-06,8.909860298444983e-06,1.3974592548038345e-05,7.845315394661156e-06,21.30583734990183,11877,0.12835975748143824,1.0
410,1260,9.646085345593747e-06,1.1910500688827597e-05,3.198506874468876e-06,8.644710987937287e-06,1.1634156180662103e-05,2.5695274530335155e-06,9.678713922767201e-06,1.1943173376494087e-05,1.82434229145656e-06,53.68709422522994,6702,0.07798010355459888,0.966960034627038
411,1024,1.3203476555645466e-05,1.4295093023974914e-05,8.25382676339359e-06,1.317664418820641e-05,1.441195036022691e-05,8.266350505437003e-06,1.3170794318284607e-05,1.422242075932445e-05,8.013123533601174e-06,20.93304314691696,38020,0.44446522720099135,0.9310868393985404
412,906,1.7596323232282884e-05,1.1389872270228807e-05,4.656508508560364e-06,1.758227062964579e-05,1.1568847639864543e-05,4.412498583405977e-06,1.7583369299245533e-05,1.1371991604391951e-05,4.42569398728665e-06,89.42388123133188,43925,0.41611800035998825,0.719751589434358
413,1125,1.5894079297140706e-05,7.209134537333739e-06,1.5235781916089763e-06,1.5886092114669736e-05,7.3303615408804035e-06,1.3823979543303722e-06,1.5885814718785696e-05,7.19454828868038e-06,1.417406110704178e-06,96.6032970247576,39953,0.3344186825144388,0.9944494225408204
414,1244,9.409420272277202e-06,1.1364694273652276e-05,9.425904863746837e-06,9.574110208632192e-06,1.1495219041535165e-05,9.391188996232813e-06,9.441934253118234e-06,1.1356680715834955e-05,8.708860150363762e-06,17.158080462516168,17828,0.18771848544834266,1.0
415,1265,1.364747686238843e-05,1.2979388429812388e-05,4.294635232326982e-06,1.3742349892709171e-05,1.358935014650342e-05,3.91484456940816e-06,1.385486302751815e-05,1.300492567679612e-05,3.6408690675671096e-06,65.35390952910153,5100,0.0765283154767264,0.9057005860415557
416,1209,1.2378881820040988e-05,9.748107913765125e-06,9.314279395766789e-06,1.2543828688649228e-05,1.0156794814975001e-05,8.508505288773449e-06,1.2378063274809392e-05,9.605488230590709e-06,8.741114470467437e-06,98.55590517527557,14008,0.1422940961358742,0.9804717575418213
417,976,1.2665997928706929e-05,8.886891919246409e-06,1.845669999056554e-06,1.2554112345242174e-05,8.758719104662305e-06,1.83042186563398e-06,1.2612130376510322e-05,8.861072274157777e-06,1.6174690813386405e-06,41.73255424003919,56532,0.5547193139111578,0.9127339070345674
418,1109,9.755981864145724e-06,1.532872420284548e-05,9.366304311697604e-06,9.755185601534322e-06,1.532964824946248e-05,9.367572147311876e-06,9.69167103903601e-06,1.531271482235752e-05,8.96516439752304e-06,0.18571289011767086,30523,0.28064029716261196,0.9900742807097214
419,1123,1.1775677194236778e-05,6.667836942142458e-06,3.7217972703729174e-06,1.1490174983919133e-05,6.7072683123114984e-06,3.6225646908860654e-06,1.1635208920779405e-05,6.687603217869764e-06,3.255166120652575e-06,38.62965175046571,19538,0.2417949606455126,0.8496999217187092
420,1016,1.2676632195507409e-05,1.1906493455171585e-05,2.300891424056317e-06,1.2680647614615737e-05,1.1913065463886596e-05,2.3092937908586464e-06,1.269909171242034e-05,1.1933657333429437e-05,2.056463813460141e-06,1.9857186820626562,66498,0.4755257757024049,0.9893327382280741
421,1148,1.4362895853992086e-05,1.485625625718967e-05,8.209954557969468e-06,1.4276976799010299e-05,1.4996745449025184e-05,8.172732123057358e-06,1.4414911674975883e-05,1.4850631032459205e-05,7.915967216831632e-06,30.965790863304072,24806,0.2302501508330626,0.9985508413171242
422,1162,1.0701600785978371e-05,1.2062664154655067e-05,4.428217380336719e-06,1.1041658581234515e-05,1.1786691629822599e-05,4.216352181174443e-06,1.07735882011184e-05,1.2096971204300644e-05,3.756149340006232e-06,43.88929565193119,17335,0.21366151874083295,0.7546143130767892
423,999,1.6268898434645962e-05,8.4797015915683e-06,3.6805350873692078e-06,1.6241881894529797e-05,8.545054242858896e-06,3.628843728620268e-06,1.6296749890898354e-05,8.439080374955665e-06,3.285049388068728e-06,12.12786038780597,34890,0.40200483926719666,0.8285836420632658
424,1105,1.6194912859646138e-05,1.3824843790644081e-05,9.376894638535305e-07,1.6194007912417874e-05,1.3792911886412185e-05,9.380294727634464e-07,1.622652871446917e-05,1.376005229758448e-05,6.544970574395848e-07,6.244237534035902,43966,0.41565194373014674,0.8673505622410732
425,998,9.872047030512476e-06,1.3285225122672273e-05,6.9380503191496246e-06,9.68387939792592e-06,1.3415067314781481e-05,6.7119503910362255e-06,9.859343208518112e-06,1.3293695701577235e-05,6.711949936288875e-06,93.86270629373621,34436,0.3425785913251094,0.7016299918500407
426,1011,1.2372521268844139e-05,1.1917943993466906e-05,5.487792122949031e-06,1.2420107850630302e-05,1.1918584277736954e-05,5.475958914757939e-06,1.2404765129758744e-05,1.192098307001288e-05,5.280410505292821e-06,13.32329476981804,75391,0.5289631365505241,0.9386563410443487
427,1164,1.2030403013341129e-05,8.72538248586352e-06,4.829679483009386e-06,1.194004516946734e-05,8.66027903612121e-06,4.917046453556395e-06,1.2053326827299315e-05,8.727699878363637e-06,4.593869789459859e-06,17.286113884596087,48005,0.39474225193444673,1.0
428,1230,8.757861451158533e-06,1.3941560609964654e-05,9.679193681222387e-06,8.713164334039902e-06,1.4041412669030251e-05,9.6732501333463e-06,8.829716989566805e-06,1.3894569292460801e-05,9.229839633917436e-06,13.081521538619453,21963,0.19107399190917396,0.9991356564461833
429,1255,1.4466843822447117e-05,8.743961643631337e-06,4.640042220671603e-06,1.40246634146024e-05,9.04629405340529e-06,4.634973493011785e-06,1.4738512163603446e-05,8.737159078009427e-06,3.861101959046209e-06,28.059853146038304,4569,0.06930918358059525,0.6751884143638245
430,804,9.180972483591177e-06,1.5520570741500705e-05,6.684856998617761e-06,9.200405656883959e-06,1.5440811239386676e-05,6.647459258601884e-06,9.179129392578034e-06,1.552830417494988e-05,6.529870233862312e-06,34.50638475780181,80270,0.5019070843494029,0.5886019329197648
431,1239,1.6077843611128628e-05,8.741850251681171e-06,6.473032726717065e-06,1.607986632734537e-05,8.606459687143797e-06,6.418698603738449e-06,1.6107744158944115e-05,8.761136086832266e-06,5.754758603870869e-06,11.566304411225907,17973,0.20977870115318176,1.0
432,1106,8.318240361404605e-06,1.3701353054784704e-05,1.9041539758291037e-06,8.203967809095047e-06,1.3422579286270775e-05,1.792120542631892e-06,8.359423645742936e-06,1.3747768662142335e-05,1.397334585817589e-06,35.729482067947984,28346,0.2964163590542618,0.8355243765843307
433,1236,1.3840281553711975e-05,7.71461736803758e-06,9.25678432395216e-06,1.3837743608746678e-05,8.378516213269904e-06,8.198221166821895e-06,1.4089965134189697e-05,7.69942244005506e-06,8.436776170128724e-06,100.78225805349497,9785,0.10143259941120372,0.9274881516587677
434,1041,9.080868039745837e-06,9.062979643204017e-06,3.5394576798353228e-06,9.13184021555935e-06,9.029276952787768e-06,3.5419194546193467e-06,9.076467449631309e-06,9.004845651361393e-06,3.286752416897798e-06,13.451773805394692,36857,0.3464459609347095,0.6986976550207579
435,1189,1.4843739791103872e-05,8.186126251530368e-06,8.090697974694194e-06,1.4780581295781303e-05,8.108658221317455e-06,8.097876616375288e-06,1.4878321508149384e-05,8.19728529677377e-06,7.776726306474302e-06,16.531923911357477,33345,0.25596051399358277,0.9966524195235675
436,932,1.3823147128277924e-05,1.034399974741973e-05,7.923072189441882e-06,1.3799787666357588e-05,1.034399974741973e-05,7.948309757921379e-06,1.3851962194166845e-05,1.034399974741973e-05,7.744356480543502e-06,5.1902391766813265,107602,0.6750058026836627,0.996637799286806
437,1213,1.6815628441690933e-05,9.348478670290206e-06,7.601424840686377e-06,1.674005761742592e-05,9.108659924095264e-06,7.531480605393881e-06,1.684466769802384e-05,9.370133284392068e-06,7.312848538276739e-06,46.18334885663303,15993,0.14692561391259612,1.0
438,1193,1.5353575690824073e-05,1.3578880952991312e-05,2.691510303520772e-06,1.5283234915841604e-05,1.431772443538648e-05,1.862512021943985e-06,1.539856430099462e-05,1.347131637885468e-05,1.8867319795390358e-06,83.65988368539406,4889,0.09950137376615448,0.6763037764559413
439,1154,1.5236793387884973e-05,1.2682338820013683e-05,6.180046511872206e-06,1.5242346762533998e-05,1.2714740023511695e-05,6.1835746691940585e-06,1.5235930732160341e-05,1.2688711649389006e-05,5.958681640549912e-06,8.367568670671153,29578,0.2722018737000976,0.9519487625116668
440,1007,1.0146932709176326e-05,1.4787328836973757e-05,6.274110319282045e-06,1.0253474556520814e-05,1.468662048864644e-05,6.243099733183044e-06,1.0161490990867605e-05,1.4771578207728453e-05,6.02694672124926e-06,35.02928753894181,41497,0.32785033142929376,0.847067709077548
441,1226,1.0769977507152362e-05,8.937419352150755e-06,5.377851493904018e-06,1.0771247161756037e-05,8.95153425517492e-06,5.38188965037989e-06,1.0784699952637311e-05,8.944221008277964e-06,4.501938292378327e-06,0.9250655583803707,8666,0.17693297127340288,0.9779934544633788
442,1205,1.5199521385511616e-05,1.0476730039954418e-05,4.29848296334967e-06,1.431602049706271e-05,1.048441572493175e-05,3.964941242884379e-06,1.5120113857847173e-05,1.0485628536116565e-05,3.4508393582655117e-06,62.759589411076014,6,6.633499170812604e-05,0.0003924646781789639
442,1175,1.5491646536247572e-05,1.0544761153141735e-05,4.3417051074357005e-06,1.5289113889593864e-05,1.0659913186827907e-05,4.138522740504413e-06,1.5574800272588618e-05,1.0646313057804946e-05,3.997226031060563e-06,52.83137477390956,24321,0.24378044624421147,0.8773493019732332
443,1200,1.2858048648922704e-05,1.5031635030027246e-05,1.8169455415772973e-06,1.2708575013675727e-05,1.4955736787669593e-05,1.726057121231861e-06,1.2921484994876664e-05,1.5158155292738229e-05,1.2666906172853487e-06,19.582833942906262,15955,0.2034401856527172,0.9844511630776824
444,1247,9.222756489180028e-06,1.4496274161501788e-05,8.253210808106815e-06,8.848244306136621e-06,1.4497830306936521e-05,8.316568255395396e-06,9.11293136596214e-06,1.4496482890535844e-05,7.320226359297521e-06,21.59127427327599,13218,0.23167525502155853,0.9820208023774145
445,1058,1.1755514606193174e-05,1.4443000054598087e-05,9.259925263904734e-06,1.211849939863896e-05,1.446136684535304e-05,9.088047590921633e-06,1.188417081721127e-05,1.4470414953393629e-05,8.957719273894327e-06,83.84149607948245,19056,0.2545721728675439,0.851931330472103
446,573,1.6474592484883033e-05,7.465979933840572e-06,7.163272812249488e-06,1.649636669753818e-05,7.807826023054076e-06,6.8127242229820695e-06,1.6479729310958646e-05,7.458360187229118e-06,6.819927421020111e-06,89.95033096034305,955,0.007220735229626941,0.008628946274644451
446,1231,1.6681807210261468e-05,7.617175242558005e-06,7.439201226588921e-06,1.6245137885562144e-05,7.618895097039058e-06,7.202203050837852e-06,1.673398492130218e-05,7.590350378450239e-06,6.824031288488186e-06,47.37612984372422,10827,0.09304823864075834,0.6462723094371158
447,1171,1.330075156147359e-05,1.0285955795552582e-05,1.2140608873778547e-06,1.3301652870723046e-05,1.0669421044440242e-05,1.0065133437819895e-06,1.3286272405821364e-05,1.0287291843269486e-05,7.98215751274256e-07,61.54742930757185,35454,0.2873258612725195,0.9333684349085165
448,1001,1.622465242689941e-05,1.2815836271329317e-05,3.307930683149607e-06,1.6212092305067927e-05,1.290240970774903e-05,3.2891592809392023e-06,1.6237463569268584e-05,1.282333278140868e-05,3.187345441801881e-06,41.20753468223792,50402,0.40916028055591636,0.8792017722887994
449,1205,1.4597189419873757e-05,1.0348564956075279e-05,3.977363235208031e-06,1.4600077520299237e-05,1.0269486210745526e-05,3.997761268692557e-06,1.4675717466161586e-05,1.033792068483308e-05,3.555281523404119e-06,10.122808586776761,24385,0.19356400669952928,0.9988939865639849
450,1214,1.5146693385759136e-05,9.67790765571408e-06,3.2158984595298534e-06,1.5161022020038217e-05,8.85278859641403e-06,2.911105980274442e-06,1.5267865819623694e-05,9.675795354269212e-06,2.218116264884884e-06,49.71551267840545,10864,0.19012617910082077,0.928467652337407
451,1153,1.0503971225261921e-05,1.1775450275308685e-05,3.432930952840252e-06,1.047101068252232e-05,1.2055264051014092e-05,3.1431496836376027e-06,1.049651200446533e-05,1.1750503290386405e-05,3.078188001381932e-06,74.10494692037442,24854,0.23640756382452535,0.958355826328372
452,1063,1.6057169887062628e-05,1.56851356223342e-05,5.397289214670309e-06,1.608094316907227e-05,1.575772876094561e-05,5.375556611397769e-06,1.602549855306279e-05,1.5772038750583306e-05,5.2533675898303045e-06,26.91441935474137,45920,0.41032239616841804,0.9495843500558335
453,1201,1.5909125067992136e-05,1.1553089279914275e-05,8.32152045404655e-06,1.5874591554165818e-05,1.1630540029727854e-05,8.23922164272517e-06,1.591722229932202e-05,1.16267674457049e-05,7.768401701468974e-06,9.131939351207382,32662,0.29688948679259003,0.9786953525304887
454,1204,1.020772879201104e-05,1.1338341664668405e-05,9.859717465587892e-06,1.0445627594890539e-05,1.1321582405798836e-05,9.795345704333158e-06,1.0206768820353318e-05,1.1269281458226033e-05,9.418550689588301e-06,32.01542269615765,23824,0.2045540405948415,0.9487097801847723
455,1265,1.3111236057739006e-05,1.272494591830764e-05,4.571098202177382e-06,1.3116079117025947e-05,1.414175812897156e-05,3.6144913337921025e-06,1.333120826529921e-05,1.2833703294745646e-05,3.261821575506474e-06,78.41974124696394,6158,0.08348698481561823,0.898846883666618
456,1243,1.6265538761217613e-05,1.2621036603377433e-05,7.916822369224974e-06,1.6444250832137186e-05,1.2618616437976016e-05,7.857742730266182e-06,1.6239263459283393e-05,1.265335868083639e-05,7.417025472022942e-06,21.88708770000112,17707,0.1592184296658634,0.9043873537974361
457,1170,1.1379492661944823e-05,1.329587348664063e-05,6.1061639371473575e-06,1.141309166996507e-05,1.3659990145242773e-05,5.938192089161021e-06,1.1464453109510941e-05,1.3371622117119841e-05,5.813029019918758e-06,78.9430487154865,29042,0.24712599664735063,0.7347568688964226
458,1050,8.804496701486642e-06,1.5527767118328484e-05,5.344861392586608e-06,9.070636679098243e-06,1.560459077154519e-05,5.309284460963681e-06,8.915745183912804e-06,1.547771717014257e-05,5.040265705247293e-06,49.77366410915707,43724,0.4119387235966912,0.8120496248421365
459,1159,1.357297014692449e-05,6.8368158281373326e-06,5.240213795332238e-06,1.3746065178565914e-05,6.937929356354289e-06,5.196134907237138e-06,1.3571695035352604e-05,6.844180688858614e-06,4.8937861265585525e-06,33.62537204398828,26157,0.2458919305106415,0.8518530580342604
460,1267,1.7041822502505966e-05,7.24155620446254e-06,7.703835308348062e-06,1.6634009625704493e-05,7.2539316988695646e-06,7.453781790900393e-06,1.7310614566667937e-05,7.221664418466389e-06,6.282501544774277e-06,19.309687104617705,5473,0.1244485879303288,0.9861261261261262
461,1198,1.2280048849788727e-05,1.0970797575282631e-05,7.385566050288617e-06,1.2199875982332742e-05,1.0988051599269966e-05,7.407569455608609e-06,1.2282549050723901e-05,1.0970331459247973e-05,7.086954838086967e-06,14.285602661794394,17886,0.23701053468495328,0.986432825943084
462,990,1.2202305697428528e-05,1.4949121123208897e-05,1.9217577573726885e-06,1.2202141988382209e-05,1.4905162515788106e-05,1.9353768152541306e-06,1.226924177899491e-05,1.4949152500776108e-05,1.7774789853319817e-06,14.487837927082676,64343,0.539220287280224,0.8834440905096661
463,978,1.4773467228224035e-05,1.4645598639617674e-05,1.4911130392647465e-06,1.4834326975687873e-05,1.4520497643388808e-05,1.5644003497072845e-06,1.47205341818335e-05,1.4667945379187586e-05,1.3059255934422254e-06,22.22269611884033,55637,0.47861843520151404,0.8282150140673147
464,1129,1.60690569828148e-05,1.5118667761271354e-05,8.05089507593948e-06,1.622054787731031e-05,1.5116643226065207e-05,7.982898296177154e-06,1.607468493602937e-05,1.5077890566317365e-05,7.83185669206432e-06,44.66978841066226,26041,0.2515455353348016,0.8191827361665985
465,1255,1.4446654404309811e-05,8.639643056085333e-06,4.135552899242612e-06,1.468337313781376e-05,8.520712981407996e-06,4.108824214199558e-06,1.4667329651274486e-05,8.639162842882797e-06,3.826650640803564e-06,44.08394715861087,9399,0.1258991360257183,1.0
466,1265,1.3938650681666331e-05,1.3720966308028437e-05,5.236910396888561e-06,1.3489174762071343e-05,1.3784787370241247e-05,5.1297333811817225e-06,1.4157958958094241e-05,1.3700323052034946e-05,3.902663706867315e-06,19.414544070016113,8284,0.11878064867655072,0.9238318278130925
467,1258,1.547943111290806e-05,8.947359674493782e-06,5.716331770599936e-06,1.5443960364791565e-05,1.0024429684563074e-05,5.019845957576763e-06,1.5491400972678093e-05,8.947431524575222e-06,4.679996891354676e-06,72.47877906560373,7854,0.08945024657471841,0.7954223212477213
468,1145,1.0645928341546096e-05,1.22939627544838e-05,1.1909590682535054e-06,1.0232513432129053e-05,1.2468832665035734e-05,1.0081292600716552e-06,1.0630795259203296e-05,1.2343538855930092e-05,6.550584146225447e-07,53.04867276339427,23069,0.18754674644727,0.6082153497323948
469,1096,1.5946963685564697e-05,9.225427220371785e-06,3.7665199670300353e-06,1.5838846593396738e-05,9.334519745607395e-06,3.73508896700514e-06,1.5944996448524762e-05,9.22047956919414e-06,3.378274413989857e-06,23.261360655353457,47453,0.4180586390386581,0.9371395844853464
470,1135,1.4583562915504444e-05,1.2607996268343413e-05,7.6849769357068e-06,1.4608326637244318e-05,1.2995215911359992e-05,7.314490858334466e-06,1.4604689567931928e-05,1.2580408565554535e-05,7.277157919816091e-06,81.02581709961429,29546,0.24825024996429082,0.725500306936771
471,1203,9.759933618624927e-06,1.1074711437686346e-05,6.5121391799038975e-06,9.791018328542123e-06,1.0951591320917942e-05,6.475963573393528e-06,9.76775299932342e-06,1.1056178209400969e-05,6.091553814258077e-06,18.27451262192152,21010,0.21360091906344994,0.9985266859940117
472,1021,1.6403216250182595e-05,9.379715265822597e-06,6.811138291595853e-06,1.644193889660528e-05,9.469761153013678e-06,6.785972573197796e-06,1.640700975258369e-05,9.395984761795262e-06,6.648841235801228e-06,36.526250379147946,43721,0.42375986198073157,0.8548273569780628
473,282,1.3604590094473679e-05,1.0989026122842915e-05,9.262911589758005e-06,1.3488328022503993e-05,1.1112133961432846e-05,9.199490705213975e-06,1.3599556496046716e-05,1.0944901532639051e-05,9.059514468390262e-06,46.17869062034536,23579,0.14818189816618696,0.1514756331024913
473,1156,1.3481323549058288e-05,1.1110168088634964e-05,9.110606697504409e-06,1.39988342198194e-05,1.0945771464321297e-05,8.926491773308953e-06,1.3524753285309998e-05,1.1142859420942841e-05,8.48731451696949e-06,52.113078055463355,10404,0.109553845019849,0.2964355927857082
474,1141,1.6402501387347e-05,1.2230179891048465e-05,6.271823622228112e-06,1.6454247088404372e-05,1.2239788702572696e-05,6.239875801838934e-06,1.638017602090258e-05,1.213651057696552e-05,6.065903562557651e-06,15.689630591181203,41553,0.32152805719768485,0.919232811255641
475,1194,1.1206211183889536e-05,9.952102573151933e-06,6.203197699505836e-06,1.1407999409129843e-05,1.025144592858851e-05,6.0288050462986575e-06,1.1274367807345698e-05,1.0023728009400656e-05,5.708370508727967e-06,50.544452619274324,25997,0.23754568713450291,0.947170911210697
476,1150,1.355030599370366e-05,1.5054561117722187e-05,6.8102649493084755e-06,1.3672515251528239e-05,1.5522217836405616e-05,6.548014198415331e-06,1.3558254977397155e-05,1.5087307474459521e-05,6.373450560204219e-06,73.19405835003509,32854,0.3365533349040658,0.8637152321362848
477,1234,1.534193506813608e-05,9.937668892234797e-06,7.870042736612959e-06,1.532528858660953e-05,1.084788482330623e-05,6.949470389372436e-06,1.5250252090481808e-05,1.01621808425989e-05,7.1936742642719764e-06,126.43129868443334,13083,0.17949702964863418,0.9873217115689382
478,1217,1.051105027727317e-05,1.0797537925100187e-05,1.4437833613101247e-06,1.0536296031204984e-05,1.074135161616141e-05,1.4722142225309653e-06,1.043913380271988e-05,1.0699144695536233e-05,1.1744715493477997e-06,12.150497413318865,31779,0.26156416672153815,1.0
479,1053,1.619208705960773e-05,1.4277646641858155e-05,6.104763315306627e-06,1.616599183762446e-05,1.4390074738912517e-05,6.068572702133679e-06,1.6234118447755463e-05,1.4319285583042074e-05,5.795028300781269e-06,22.555671867135956,78430,0.5568453712184143,0.9177500321791736
480,1221,1.4136366189632099e-05,9.607701031200122e-06,1.3478453126936074e-06,1.4138709957478568e-05,9.576723641657736e-06,1.3539597603084985e-06,1.415972337781568e-05,9.60011266215588e-06,9.011905319766811e-07,3.940323998981065,36541,0.2989772541318933,1.0
481,973,9.838281584961805e-06,9.256692919734633e-06,3.885732212438597e-06,9.908026640914613e-06,9.133435924013611e-06,3.8472413734780275e-06,9.853217761701671e-06,9.23842389966012e-06,3.6234438312021666e-06,32.93703239832377,39680,0.42133876996262315,0.8366542264954562
482,1219,1.1451456884969957e-05,1.3258510989544448e-05,9.072939519683132e-06,1.1553890999493888e-05,1.3722918538405793e-05,8.90331830305513e-06,1.1426044238760369e-05,1.332187684965902e-05,8.578670531278476e-06,58.572472996898455,21055,0.22556592352934873,0.8768532400466433
483,1216,1.2095053989469307e-05,1.272406370844692e-05,7.751591056148754e-06,1.2144298580096802e-05,1.2983058240934042e-05,7.73345436755335e-06,1.1988565347564872e-05,1.2758274351654109e-05,7.480272415705258e-06,44.812289013813015,27894,0.19400877748179474,0.9694168346423855
484,1179,8.734769380680518e-06,6.822103841841454e-06,4.706115760200191e-06,8.821117262414191e-06,7.242300853249617e-06,4.4288206026976695e-06,8.755415819905465e-06,6.838959961896762e-06,4.271009174772189e-06,71.52667632337325,40456,0.3034435168725576,0.8112617309697602
485,1128,1.753325432218844e-05,1.2102158962079557e-05,6.589070380869089e-06,1.753535252646543e-05,1.2051972134941025e-05,6.554430910910014e-06,1.7501821275800467e-05,1.2087238701496972e-05,6.3280085669248365e-06,12.10668976058323,61455,0.41437972839939047,0.8734490257109965
486,1220,1.4938468666514382e-05,1.4865798220853321e-05,4.494097879614856e-06,1.4855325844109757e-05,1.5374471786344657e-05,4.065106281814224e-06,1.491873854320147e-05,1.4836738955636974e-05,3.949567826566636e-06,75.17690531964944,28748,0.23988651535380506,0.9932283029297955
487,1187,1.1324561910441844e-05,7.319426458707312e-06,4.090374204679392e-06,1.138191237259889e-05,7.0633291215926874e-06,4.001008505838399e-06,1.133780051532085e-05,7.322564897549455e-06,3.709846964738972e-06,41.99575653927105,59294,0.40115012516067927,0.8875151551437681
488,1268,1.0776592716865707e-05,1.1909936347365147e-05,7.217986194518744e-06,1.160742749561905e-05,1.1880884358106414e-05,6.924118451934191e-06,1.0964862212858861e-05,1.1903733593499055e-05,5.907853392272955e-06,40.502675480155624,7761,0.08614909865908889,1.0
489,1245,1.0343037956772605e-05,8.984940905065741e-06,4.744838292936038e-06,1.0033541002485435e-05,8.88762042450253e-06,4.624434950528666e-06,1.0155616109841503e-05,9.008539564092644e-06,3.956824457418406e-06,25.054002180002193,16637,0.2376578481229644,0.9608431995379728
490,1264,1.0537560228840448e-05,1.3333503829926485e-05,2.272761719268601e-06,1.0601682333799545e-05,1.3439357189781731e-05,1.87176286203794e-06,1.056413930200506e-05,1.3087447769066785e-05,1.8769130747386953e-06,59.625301864699715,7028,0.09272501781143626,0.9766536964980544
491,886,1.2589975995069835e-05,1.4478958746622084e-05,9.892218713503098e-06,1.2566516488732304e-05,1.4423316770262318e-05,9.894639788399218e-06,1.2563949894683901e-05,1.441093445464503e-05,9.683583812147845e-06,15.868491728196146,91618,0.588218676768001,0.594794621931664
492,1173,1.330509667241131e-05,1.1626014838839183e-05,3.7111406072654063e-06,1.355423091808916e-05,1.1518182418512879e-05,3.6459175589698134e-06,1.3319894605956506e-05,1.1670225376292365e-05,3.373294475750299e-06,44.24689187596564,36072,0.2565028798976036,0.5975351179432812
493,1261,1.3808654330205172e-05,1.278678155358648e-05,2.9311124762898544e-06,1.373564919049386e-05,1.3160922662791563e-05,2.7814807026516064e-06,1.3729399597650627e-05,1.2768597116519231e-05,2.431240773148602e-06,46.69209455318882,11495,0.10733561170560442,1.0
494,1104,1.7112392924900632e-05,1.5050060483190464e-05,2.9715230311921914e-06,1.700850134511711e-05,1.5164263459155336e-05,2.903254539887712e-06,1.7108906831708737e-05,1.5087462543306174e-05,2.745751999100321e-06,45.60603800239224,48317,0.35642519917379756,0.7494028600676241
495,1178,1.4545832527801394e-05,1.1311703019600827e-05,4.17399542129715e-06,1.4545832982548745e-05,1.1088911833212478e-05,4.069220494784531e-06,1.4545832982548745e-05,1.1311359230603557e-05,3.8942237097217e-06,51.87868745831826,38311,0.29994206438682197,0.752671905697446
